,class,file,truePositives,falsePositives,trueNegatives,falseNegatives,Specificity,Sensitivity,Precision,Accuracy,F1
1812,Shelf,D00917.obj,2,40,2136,40,0.9816176470588235,0.047619047619047616,0.047619047619047616,0.9639314697926059,0.047619047619047616
1813,Shelf,D00956.obj,11,31,2145,31,0.9857536764705882,0.2619047619047619,0.2619047619047619,0.9720468890892696,0.2619047619047619
1814,Shelf,m844.obj,14,28,2148,28,0.9871323529411765,0.3333333333333333,0.3333333333333333,0.9747520288548241,0.3333333333333333
1815,Shelf,m845.obj,14,28,2148,28,0.9871323529411765,0.3333333333333333,0.3333333333333333,0.9747520288548241,0.3333333333333333
1816,Shelf,m846.obj,4,38,2138,38,0.9825367647058824,0.09523809523809523,0.09523809523809523,0.9657348963029756,0.09523809523809523
1817,Shelf,m847.obj,13,29,2147,29,0.9866727941176471,0.30952380952380953,0.30952380952380953,0.9738503155996393,0.30952380952380953
1818,Shelf,m849.obj,13,29,2147,29,0.9866727941176471,0.30952380952380953,0.30952380952380953,0.9738503155996393,0.30952380952380953
1819,Shelf,m850.obj,15,27,2149,27,0.9875919117647058,0.35714285714285715,0.35714285714285715,0.975653742110009,0.35714285714285715
1820,Shelf,m851.obj,15,27,2149,27,0.9875919117647058,0.35714285714285715,0.35714285714285715,0.975653742110009,0.35714285714285715
1821,Shelf,m852.obj,16,26,2150,26,0.9880514705882353,0.38095238095238093,0.38095238095238093,0.9765554553651938,0.38095238095238093
1822,Shelf,m853.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1823,Shelf,m854.obj,3,39,2137,39,0.9820772058823529,0.07142857142857142,0.07142857142857142,0.9648331830477908,0.07142857142857142
1824,Shelf,m855.obj,5,37,2139,37,0.9829963235294118,0.11904761904761904,0.11904761904761904,0.9666366095581606,0.11904761904761904
1825,Shelf,m856.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1826,Shelf,m857.obj,12,30,2146,30,0.9862132352941176,0.2857142857142857,0.2857142857142857,0.9729486023444545,0.2857142857142857
1827,Shelf,m859.obj,11,31,2145,31,0.9857536764705882,0.2619047619047619,0.2619047619047619,0.9720468890892696,0.2619047619047619
1828,Shelf,m860.obj,2,40,2136,40,0.9816176470588235,0.047619047619047616,0.047619047619047616,0.9639314697926059,0.047619047619047616
1829,Shelf,m861.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1830,Shelf,m862.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1831,Shelf,m863.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1832,Shelf,m864.obj,9,33,2143,33,0.9848345588235294,0.21428571428571427,0.21428571428571427,0.9702434625788999,0.21428571428571427
1833,Shelf,m865.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1834,Shelf,m866.obj,10,32,2144,32,0.9852941176470589,0.23809523809523808,0.23809523809523808,0.9711451758340848,0.23809523809523808
1835,Shelf,m868.obj,2,40,2136,40,0.9816176470588235,0.047619047619047616,0.047619047619047616,0.9639314697926059,0.047619047619047616
1836,Ship,D00027.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1837,Ship,D00042.obj,3,60,2095,60,0.9721577726218097,0.047619047619047616,0.047619047619047616,0.9458972046889089,0.047619047619047616
1838,Ship,D00099.obj,1,62,2093,62,0.97122969837587,0.015873015873015872,0.015873015873015872,0.9440937781785392,0.015873015873015872
1839,Ship,D00175.obj,6,57,2098,57,0.9735498839907193,0.09523809523809523,0.09523809523809523,0.9486023444544635,0.09523809523809523
1840,Ship,D00247.obj,16,47,2108,47,0.9781902552204176,0.25396825396825395,0.25396825396825395,0.957619477006312,0.25396825396825395
1841,Ship,D00258.obj,7,56,2099,56,0.9740139211136891,0.1111111111111111,0.1111111111111111,0.9495040577096483,0.1111111111111111
1842,Ship,D00292.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1843,Ship,D00429.obj,3,60,2095,60,0.9721577726218097,0.047619047619047616,0.047619047619047616,0.9458972046889089,0.047619047619047616
1844,Ship,D00467.obj,17,46,2109,46,0.9786542923433875,0.2698412698412698,0.2698412698412698,0.9585211902614968,0.2698412698412698
1845,Ship,D00539.obj,14,49,2106,49,0.9772621809744779,0.2222222222222222,0.2222222222222222,0.9558160504959423,0.2222222222222222
1846,Ship,D00543.obj,3,60,2095,60,0.9721577726218097,0.047619047619047616,0.047619047619047616,0.9458972046889089,0.047619047619047616
1847,Ship,D00647.obj,19,44,2111,44,0.9795823665893272,0.30158730158730157,0.30158730158730157,0.9603246167718665,0.30158730158730157
1848,Ship,D00771.obj,15,48,2107,48,0.9777262180974478,0.23809523809523808,0.23809523809523808,0.9567177637511272,0.23809523809523808
1849,Ship,D00791.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1850,Ship,D00809.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1851,Ship,D00837.obj,15,48,2107,48,0.9777262180974478,0.23809523809523808,0.23809523809523808,0.9567177637511272,0.23809523809523808
1852,Ship,D00896.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1853,Ship,D00907.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1854,Ship,D00935.obj,18,45,2110,45,0.9791183294663574,0.2857142857142857,0.2857142857142857,0.9594229035166817,0.2857142857142857
1855,Ship,D00949.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1856,Ship,m1427.obj,17,46,2109,46,0.9786542923433875,0.2698412698412698,0.2698412698412698,0.9585211902614968,0.2698412698412698
1857,Ship,m1428.obj,16,47,2108,47,0.9781902552204176,0.25396825396825395,0.25396825396825395,0.957619477006312,0.25396825396825395
1858,Ship,m1429.obj,19,44,2111,44,0.9795823665893272,0.30158730158730157,0.30158730158730157,0.9603246167718665,0.30158730158730157
1859,Ship,m1430.obj,16,47,2108,47,0.9781902552204176,0.25396825396825395,0.25396825396825395,0.957619477006312,0.25396825396825395
1860,Ship,m1431.obj,7,56,2099,56,0.9740139211136891,0.1111111111111111,0.1111111111111111,0.9495040577096483,0.1111111111111111
1861,Ship,m1432.obj,14,49,2106,49,0.9772621809744779,0.2222222222222222,0.2222222222222222,0.9558160504959423,0.2222222222222222
1862,Ship,m1433.obj,7,56,2099,56,0.9740139211136891,0.1111111111111111,0.1111111111111111,0.9495040577096483,0.1111111111111111
1863,Ship,m1434.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1864,Ship,m1435.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1865,Ship,m1436.obj,19,44,2111,44,0.9795823665893272,0.30158730158730157,0.30158730158730157,0.9603246167718665,0.30158730158730157
1866,Ship,m1437.obj,17,46,2109,46,0.9786542923433875,0.2698412698412698,0.2698412698412698,0.9585211902614968,0.2698412698412698
1867,Ship,m1438.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1868,Ship,m1439.obj,13,50,2105,50,0.9767981438515081,0.20634920634920634,0.20634920634920634,0.9549143372407575,0.20634920634920634
1869,Ship,m1440.obj,4,59,2096,59,0.9726218097447796,0.06349206349206349,0.06349206349206349,0.9467989179440938,0.06349206349206349
1870,Ship,m1441.obj,6,57,2098,57,0.9735498839907193,0.09523809523809523,0.09523809523809523,0.9486023444544635,0.09523809523809523
1871,Ship,m1442.obj,4,59,2096,59,0.9726218097447796,0.06349206349206349,0.06349206349206349,0.9467989179440938,0.06349206349206349
1872,Ship,m1444.obj,4,59,2096,59,0.9726218097447796,0.06349206349206349,0.06349206349206349,0.9467989179440938,0.06349206349206349
1873,Ship,m1446.obj,15,48,2107,48,0.9777262180974478,0.23809523809523808,0.23809523809523808,0.9567177637511272,0.23809523809523808
1874,Ship,m1447.obj,6,57,2098,57,0.9735498839907193,0.09523809523809523,0.09523809523809523,0.9486023444544635,0.09523809523809523
1875,Ship,m1448.obj,3,60,2095,60,0.9721577726218097,0.047619047619047616,0.047619047619047616,0.9458972046889089,0.047619047619047616
1876,Ship,m1449.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1877,Ship,m1450.obj,4,59,2096,59,0.9726218097447796,0.06349206349206349,0.06349206349206349,0.9467989179440938,0.06349206349206349
1878,Ship,m1451.obj,3,60,2095,60,0.9721577726218097,0.047619047619047616,0.047619047619047616,0.9458972046889089,0.047619047619047616
1879,Ship,m1452.obj,3,60,2095,60,0.9721577726218097,0.047619047619047616,0.047619047619047616,0.9458972046889089,0.047619047619047616
1880,Ship,m1453.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1881,Ship,m1454.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1882,Ship,m1455.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1883,Ship,m1456.obj,1,62,2093,62,0.97122969837587,0.015873015873015872,0.015873015873015872,0.9440937781785392,0.015873015873015872
1884,Ship,m1457.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1885,Ship,m1458.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1886,Ship,m1459.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1887,Ship,m1460.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1888,Ship,m1461.obj,6,57,2098,57,0.9735498839907193,0.09523809523809523,0.09523809523809523,0.9486023444544635,0.09523809523809523
1889,Ship,m1462.obj,5,58,2097,58,0.9730858468677495,0.07936507936507936,0.07936507936507936,0.9477006311992786,0.07936507936507936
1890,Ship,m1463.obj,17,46,2109,46,0.9786542923433875,0.2698412698412698,0.2698412698412698,0.9585211902614968,0.2698412698412698
1891,Ship,m1464.obj,17,46,2109,46,0.9786542923433875,0.2698412698412698,0.2698412698412698,0.9585211902614968,0.2698412698412698
1892,Ship,m1465.obj,6,57,2098,57,0.9735498839907193,0.09523809523809523,0.09523809523809523,0.9486023444544635,0.09523809523809523
1893,Ship,m1466.obj,9,54,2101,54,0.9749419953596288,0.14285714285714285,0.14285714285714285,0.951307484220018,0.14285714285714285
1894,Ship,m1467.obj,17,46,2109,46,0.9786542923433875,0.2698412698412698,0.2698412698412698,0.9585211902614968,0.2698412698412698
1895,Ship,m1468.obj,22,41,2114,41,0.9809744779582367,0.3492063492063492,0.3492063492063492,0.9630297565374211,0.3492063492063492
1896,Ship,m1469.obj,12,51,2104,51,0.9763341067285383,0.19047619047619047,0.19047619047619047,0.9540126239855726,0.19047619047619047
1897,Ship,m1470.obj,19,44,2111,44,0.9795823665893272,0.30158730158730157,0.30158730158730157,0.9603246167718665,0.30158730158730157
1898,Ship,m1471.obj,2,61,2094,61,0.9716937354988399,0.031746031746031744,0.031746031746031744,0.9449954914337241,0.031746031746031744
1899,Sign,m1670.obj,2,13,2190,13,0.994098955969133,0.13333333333333333,0.13333333333333333,0.9882777276825969,0.13333333333333333
1900,Sign,m1671.obj,2,13,2190,13,0.994098955969133,0.13333333333333333,0.13333333333333333,0.9882777276825969,0.13333333333333333
1901,Sign,m1672.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1902,Sign,m1673.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1903,Sign,m1674.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1904,Sign,m1675.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1905,Sign,m1676.obj,3,12,2191,12,0.9945528824330458,0.2,0.2,0.9891794409377818,0.20000000000000004
1906,Sign,m1678.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1907,Sign,m1679.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1908,Sign,m1680.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
1909,Sign,m1681.obj,3,12,2191,12,0.9945528824330458,0.2,0.2,0.9891794409377818,0.20000000000000004
